image_id,caption_id,cap,extended_cap
3375070563_3c290a7991.jpg,3227148358_f152303584.jpg#2,A large white bird flying over water .,"A large white bird flying over water, graceful, elegant, wings spread, avian, serene, peaceful, ocean, lake."
3232470286_903a61ea16.jpg,2856080862_95d793fa9d.jpg#2,Men playing soccer in a field,"Men playing soccer in a field, intense, athletic, teamwork, competition, match, grassy, outdoor."
3234115903_f4dfc8fc75.jpg,3234115903_f4dfc8fc75.jpg#2,Two women with blue and white uniforms playing floor hockey,"Two women with blue and white uniforms playing floor hockey, athletic, competitive, sporty, teamwork, indoor, recreational."
3245460937_2710a82709.jpg,3245460937_2710a82709.jpg#2,A child jumping on a tennis court .,"A child jumping on a tennis court, energetic, playful, active, sporty, athletic, outdoor, recreational, fun."
3255482333_5bcee79f7e.jpg,3255482333_5bcee79f7e.jpg#2,a skier is throwing up snow as he skis off piste .,a skier is throwing up snow as he skis off piste
3256043809_47258e0b3e.jpg,3256043809_47258e0b3e.jpg#2,A brown & white greyhound dog sniffs the snow .,"A brown & white greyhound dog sniffs the snow, curious, attentive, canine, winter, cold, white blanket."
3259666643_ae49524c81.jpg,3259666643_ae49524c81.jpg#2,A man in a white uniform jumps while holding a basketball as another in blue blocks him .,"A man in a white uniform jumps while holding a basketball as another in blue blocks him, basketball game, sports, athletics, court, dribbling, competition, teams, players."
3259991972_fce3ab18b2.jpg,3425835357_204e620a66.jpg#2,A man is standing on his hands on a sidewalk while others watch .,"A man is standing on his hands on a sidewalk while others watch, acrobat, performer, exercise, balance, strength, entertainment."
3263395801_5e4cee2b9e.jpg,3263395801_5e4cee2b9e.jpg#2,A motocross bike is being ridden along a woodland path .,"A motocross bike is being ridden along a woodland path, dirt bike, off-road, adventure, nature trail, trees, forest."
3280052365_c4644bf0a5.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,"A crowd of people at an outdoor event, bustling, festive, lively, cheerful, excited, celebration, music, food, drinks, sun, sky."
3554634863_5f6f616639.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,"A crowd of people at an outdoor event, bustling, festive, lively, cheerful, excited, celebration, music, food, drinks, sun, sky."
3692892751_f6574e2700.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,"A crowd of people at an outdoor event, bustling, festive, lively, cheerful, excited, celebration, music, food, drinks, sun, sky."
3294209955_a1f1e2cc19.jpg,2534502836_7a75305655.jpg#2,A small brown and white dog running through tall grass .,"A small brown and white dog running through tall grass, energetic, playful, joyous, outdoors, nature, summer, countryside, furry."
3301811927_a2797339e5.jpg,3301811927_a2797339e5.jpg#2,Hockey players with one taking a shot .,"Hockey players with one taking a shot, ice rink, fast-paced, competition, stick handling, team sport, physical contact."
3348385580_10b53391f9.jpg,3348385580_10b53391f9.jpg#2,A snowboarder in green grinds along the edge of a rail at night .,"A snowboarder in green grinds along the edge of a rail at night, snowboarding, extreme sports, athlete, snowy mountain, skillful, adventure, illuminated."
3363750526_efcedc47a9.jpg,3363750526_efcedc47a9.jpg#2,Black and white dog on wet sand .,"Black and white dog on wet sand, four-legged, furry, playful, energetic, sandy, beach."
3364026240_645d533fda.jpg,3139876823_859c7d7c23.jpg#2,A skier about to go down the mountain .,"A skier about to go down the mountain, snow, slope, winter, cold, gear, excitement, thrill, adrenaline, ski resort."
3364861247_d590fa170d.jpg,2339106348_2df90aa6a9.jpg#2,The girls were in the crowd .,"The girls were in the crowd, excited, energetic, young, vibrant, joyful, cheerful, enthusiastic."
3365783912_e12c3510d8.jpg,3365783912_e12c3510d8.jpg#2,Two men walk through a city with words on the street .,"Two men walk through a city with words on the street, urban, bustling, pavement, street art, graffiti, colorful, crowded."
3375070563_3c290a7991.jpg,3567061016_62768dcce1.jpg#2,A bird with its wings spread,"A bird with its wings spread, soaring, flying, flapping, feathered, avian, free, sky."
3384314832_dffc944152.jpg,3384314832_dffc944152.jpg#2,Brown and white dog jumping over a low rail with a tennis ball in his mouth .,Brown and white dog jumping over a low rail with a tennis ball in his mouth
3384314832_dffc944152.jpg,3474406285_01f3d24b71.jpg#2,A brown dog jumps over an obstacle .,A brown dog jumps over an obstacle
3452127051_fa54a902b3.jpg,3474406285_01f3d24b71.jpg#2,A brown dog jumps over an obstacle .,A brown dog jumps over an obstacle
3384314832_dffc944152.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .,"A dog jumps over an obstacle, athletic, energetic, agile, determined, exercise, outdoor, training."
3452127051_fa54a902b3.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .,"A dog jumps over an obstacle, athletic, energetic, agile, determined, exercise, outdoor, training."
3474406285_01f3d24b71.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .,"A dog jumps over an obstacle, athletic, energetic, agile, determined, exercise, outdoor, training."
3514019869_7de4ece2a5.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .,"A dog jumps over an obstacle, athletic, energetic, agile, determined, exercise, outdoor, training."
537559285_29be110134.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .,"A dog jumps over an obstacle, athletic, energetic, agile, determined, exercise, outdoor, training."
3388330419_85d72f7cda.jpg,3388330419_85d72f7cda.jpg#2,Two little girls dance on a hardwood floor in the house .,"Two little girls dance on a hardwood floor in the house, joyfully, gracefully, ballet, tutus, playful, happy, family."
339350939_6643bfb270.jpg,339350939_6643bfb270.jpg#2,A dog is running along the beach beside the ocean .,A dog is running along the beach beside the ocean
3472364264_dbde5a8d0a.jpg,339350939_6643bfb270.jpg#2,A dog is running along the beach beside the ocean .,A dog is running along the beach beside the ocean
339350939_6643bfb270.jpg,533483374_86c5d4c13e.jpg#2,a dog on the beach .,a dog on the beach
3472364264_dbde5a8d0a.jpg,533483374_86c5d4c13e.jpg#2,a dog on the beach .,a dog on the beach
3642220260_3aa8a52670.jpg,533483374_86c5d4c13e.jpg#2,a dog on the beach .,a dog on the beach
3399284917_721aefe2a7.jpg,624742559_ff467d8ebc.jpg#2,A child swinging on a playground play set .,"A child swinging on a playground play set, joyfully laughing, carefree, swinging higher, playful, enjoying the sunny day outdoors."
3422458549_f3f3878dbf.jpg,3422458549_f3f3878dbf.jpg#2,A tennis player in orange is striking the ball with her racquet .,"A tennis player in orange is striking the ball with her racquet, athletic, sporty, energetic, competitive, outdoor, tennis court, net."
3425851292_de92a072ee.jpg,3425851292_de92a072ee.jpg#2,A tennis player is carrying a tennis racket .,"A tennis player is carrying a tennis racket, sports equipment, grip, strings, athletic, court, game, practice."
3429956016_3c7e3096c2.jpg,3429956016_3c7e3096c2.jpg#2,A man climbs up a sheer wall of ice .,"A man climbs up a sheer wall of ice, ice-climbing, mountaineer, winter sports, frozen waterfall, extreme sport, gear."
3435035138_af32890a4c.jpg,3435035138_af32890a4c.jpg#2,A shaggy dog runs down a dirt trail in a lush forest .,"A shaggy dog runs down a dirt trail in a lush forest, nature, adventure, explorer, trees, foliage, companion, furry."
3436063693_15c8d377a2.jpg,3004823335_9b82cbd8a7.jpg#2,"A dog in a grassy field , looking up .","A dog in a grassy field , looking up"
3458559770_12cf9f134e.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike,"Man on a dirt bike, motocross, speeding, daring, adrenaline, off-road, nature."
3609032038_005c789f64.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike,"Man on a dirt bike, motocross, speeding, daring, adrenaline, off-road, nature."
3458559770_12cf9f134e.jpg,3316725440_9ccd9b5417.jpg#2,A man rides a bike through a course .,"A man rides a bike through a course, cycling, pedals, handlebars, tires, outdoor, fitness, sports."
3467219837_7d62213dec.jpg,3217187564_0ffd89dec1.jpg#2,Several dogs wearing muzzles are racing on a track .,"Several dogs wearing muzzles are racing on a track, fast-paced, competitive, trained, canine athletes, greyhounds, professional racers."
3470951932_27ed74eb0b.jpg,3470951932_27ed74eb0b.jpg#2,A boy runs to a baseball base .,"A boy runs to a baseball base, athlete, game, sport, exercise, competition, field."
3472364264_dbde5a8d0a.jpg,3472364264_dbde5a8d0a.jpg#2,a large dog runs on the beach with something hanging out of its mouth .,a large dog runs on the beach with something hanging out of its mouth
3484832904_08619300d9.jpg,3484832904_08619300d9.jpg#2,A girl playing softball takes a strike .,"A girl playing softball takes a strike, sports, athletics, leisure, recreation, bat, glove, uniform, team, field."
3507076266_8b17993fbb.jpg,3507076266_8b17993fbb.jpg#2,Man in brown jacket leading black horse,"Man in brown jacket leading black horse, equestrian, equine, domesticated, animal, obedient, ranch."
3514179514_cbc3371b92.jpg,3514179514_cbc3371b92.jpg#2,A baseman tries to catch a ball while a runner tries to make the base in a community game .,"A baseman tries to catch a ball while a runner tries to make the base in a community game, baseball, sports, teamwork, competition, recreational activity, diamond-shaped field."
3518126579_e70e0cbb2b.jpg,3518126579_e70e0cbb2b.jpg#2,A young man attempts to ride a unicycle down an outdoor stairway stained with moss .,"A young man attempts to ride a unicycle down an outdoor stairway stained with moss, balancing, circus performer, risky, outdoor adventure, greenery, urban setting."
3523874798_9ba2fa46e3.jpg,3702436188_2c26192fd0.jpg#2,A person on a skateboard .,"A person on a skateboard, riding, skating, outdoor, sport, wheels, balance."
3541474181_489f19fae7.jpg,3182121297_38c99b2769.jpg#2,Person snowboarding at a ski slope .,"Person snowboarding at a ski slope, white snow, mountains, cold weather, winter sports, adrenaline rush, sliding on snow."
3544793763_b38546a5e8.jpg,3544793763_b38546a5e8.jpg#2,A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring .,"A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring, boxing match, physical endurance, athleticism, combat, sportsmanship, audience, referee, boxing ring ropes."
3545586120_283d728a97.jpg,3544793763_b38546a5e8.jpg#2,A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring .,"A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring, boxing match, physical endurance, athleticism, combat, sportsmanship, audience, referee, boxing ring ropes."
3544793763_b38546a5e8.jpg,3545586120_283d728a97.jpg#2,Two boxers with white gloves are fighting .,"Two boxers with white gloves are fighting, sparring, throwing punches, athletic, competitive, intense, boxing ring, sweat."
3549583146_3e8bb2f7e9.jpg,3549583146_3e8bb2f7e9.jpg#2,A young boy is riding a bike .,"A young boy is riding a bike, cycling, outdoors, helmet, exercise, pavement, wheels, handlebars."
3571147934_d1c8af1d6e.jpg,3571147934_d1c8af1d6e.jpg#2,Kids are waiting at the bottom of a staircase attached to a brick building .,"Kids are waiting at the bottom of a staircase attached to a brick building, eager, playful, energetic, happy, vibrant, urban, school."
3584930205_a3f58a4b7c.jpg,3141293960_74459f0a24.jpg#2,A skateboarder is performing a trick in the air .,"A skateboarder is performing a trick in the air, skateboard, extreme sports, athlete, urban, street, daring."
3585598356_8ce815bbb9.jpg,3585598356_8ce815bbb9.jpg#2,two woman are showing different facial expressions and wearing gold and purple costumes .,two woman are showing different facial expressions and wearing gold and purple costumes
3589367895_5d3729e3ea.jpg,3589367895_5d3729e3ea.jpg#2,An Indian chief in full dress .,"An Indian chief in full dress, headdress, feathers, traditional, culture, regalia, ceremonial, vibrant, majestic."
3591458156_f1a9a33918.jpg,3591458156_f1a9a33918.jpg#2,A man at a rodeo is thrown off a horse .,"A man at a rodeo is thrown off a horse, cowboy, equestrian, bull riding, rough and tumble, adrenaline, excitement, danger."
3591462960_86045906bd.jpg,3591462960_86045906bd.jpg#2,A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on .,A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on
3593392955_a4125087f6.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,"Two dogs run down a dirt path in the forest, playful, energetic, four-legged, companions, trail, trees, nature."
3596131692_91b8a05606.jpg,3596131692_91b8a05606.jpg#2,Three children in neon colors play soccer while young man watches,"Three children in neon colors play soccer while young man watches, football, sport, active, outdoor, grassy field, cheering."
359837950_9e22ffe6c2.jpg,359837950_9e22ffe6c2.jpg#2,A black dog walking along a rocky terrain .,"A black dog walking along a rocky terrain, four-legged, furry, energetic, exploring, adventurous, mountainous, wilderness."
3601843201_4809e66909.jpg,2739331794_4ae78f69a0.jpg#2,A motorcyclist races around a track .,"A motorcyclist races around a track, speed, adrenaline, helmet, tires, twisting, curves, competition, sport."
3613955682_3860e116cf.jpg,3613955682_3860e116cf.jpg#2,A soccer team wearing red posing together .,"A soccer team wearing red posing together, football, sports, athletic, players, competitive, team spirit, unity."
3627011534_485f667b10.jpg,3627011534_485f667b10.jpg#2,A young girl is wearing a purple shirt and pink headband .,"A young girl is wearing a purple shirt and pink headband, adorable, happy, cheerful, fashionable, charming, cute, vibrant, stylish."
3655074079_7df3812bc5.jpg,3655074079_7df3812bc5.jpg#2,A naked woman wearing body paint riding a bicycle .,"A naked woman wearing body paint riding a bicycle, artistic, colorful, exhibition, unconventional, public, bold, free-spirited, edgy."
3655155990_b0e201dd3c.jpg,3655155990_b0e201dd3c.jpg#2,Two furry beige dogs playing in ocean surf .,"Two furry beige dogs playing in ocean surf, splashing water, wet fur, energetic, happy, sandy beach, wagging tails, animal companions."
3685328542_ab999b83bb.jpg,3685328542_ab999b83bb.jpg#2,A man in a green and silver Mardi Gras costume in a parade .,"A man in a green and silver Mardi Gras costume in a parade, festive, colorful, flamboyant, mask, feathers, celebration, crowd."
3686924335_3c51e8834a.jpg,3720366614_dfa8fe1088.jpg#2,The dog is jumping up beside a red wall .,"The dog is jumping up beside a red wall, energetic, playful, furry, four-legged, canine, brick, vibrant."
3708177171_529bb4ff1d.jpg,3708177171_529bb4ff1d.jpg#2,A skateboarder is performing a jump from a wooden bench .,"A skateboarder is performing a jump from a wooden bench, skateboarding, trick, thrill-seeking, adrenaline, urban, park, hobby, athlete."
3718964174_cb2dc1615e.jpg,3718964174_cb2dc1615e.jpg#2,A woman is wearing a blue headscarf and a blue sweater .,"A woman is wearing a blue headscarf and a blue sweater, fashionable, stylish, hijab, winter attire, cozy, casual."
384577800_fc325af410.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,"A dog runs through the deep snow, white, fluffy, powder, paws, sprinting, winter, cold."
421730441_6b2267fd31.jpg,421730441_6b2267fd31.jpg#2,A man standing in front of a brick building .,"A man standing in front of a brick building, urban, cityscape, architecture, businessman, professional, high-rise."
448658518_eec0b648a6.jpg,421730441_6b2267fd31.jpg#2,A man standing in front of a brick building .,"A man standing in front of a brick building, urban, cityscape, architecture, businessman, professional, high-rise."
460935487_75b2da7854.jpg,460935487_75b2da7854.jpg#2,A dog is turns back toward the camera near some potted plants .,A dog is turns back toward the camera near some potted plants
470373679_98dceb19e7.jpg,470373679_98dceb19e7.jpg#2,People look out the window at mountains .,"People look out the window at mountains, scenic, snow-capped, panoramic, breathtaking, majestic, natural beauty, landscape."
480505313_2dc686e5db.jpg,480505313_2dc686e5db.jpg#2,An older couple posing in front of a fountain for a picture,"An older couple posing in front of a fountain for a picture, senior citizens, happy, smiling, tourists, landmark, water feature, public space."
494792770_2c5f767ac0.jpg,2862004252_53894bb28b.jpg#2,A brown and tan dog walks through the green grass .,"A brown and tan dog walks through the green grass, fluffy, wagging tail, four-legged, domesticated, adorable, playful."
496110746_a93ca191ae.jpg,496110746_a93ca191ae.jpg#2,a young child in a purple shirt hanging upside down on a swing,a young child in a purple shirt hanging upside down on a swing
500446858_125702b296.jpg,500446858_125702b296.jpg#2,A white dog is running on gravel away from two people and a black and brown dog .,"A white dog is running on gravel away from two people and a black and brown dog, sprinting, energetic, happy, playful, outdoor activity, pets, companions."
505929313_7668f021ab.jpg,1392272228_cf104086e6.jpg#2,A black dog is coming out of the ocean water on the beach with something in its mouth .,A black dog is coming out of the ocean water on the beach with something in its mouth
505929313_7668f021ab.jpg,505929313_7668f021ab.jpg#2,A black dog standing in shallow water with a pink ball in its mouth .,"A black dog standing in shallow water with a pink ball in its mouth, wet fur, playful, joyful, energetic, fetching, outdoor activity, summer day."
524282699_71e678a6bd.jpg,2589241160_3832440850.jpg#2,Two dogs are running towards each other on a beach .,"Two dogs are running towards each other on a beach, sandy, playful, happy, furry, energetic, canine, coastal, sunny."
533979933_a95b03323b.jpg,533979933_a95b03323b.jpg#2,A boy is on the beach with a paddle in his hand as he walks through the ocean water .,"A boy is on the beach with a paddle in his hand as he walks through the ocean water, beachcombing, waterfront, recreational, sandy, seaboard, surfboard."
539751252_2bd88c456b.jpg,539751252_2bd88c456b.jpg#2,Child in blue trunks splashing in blue kiddie pool,"Child in blue trunks splashing in blue kiddie pool, water splashing, summer fun, pool party, outdoor activity, recreation, happy kid."
583174725_6b522b621f.jpg,583174725_6b522b621f.jpg#2,A little girl jumps rope through a parking lot,"A little girl jumps rope through a parking lot, playground, exercise, outdoor, pavement, skipping, happy."
670609997_5c7fdb3f0b.jpg,670609997_5c7fdb3f0b.jpg#2,A black dog jumps for a Frisbee in a backyard with a white fence .,"A black dog jumps for a Frisbee in a backyard with a white fence, playful, energetic, agile, four-legged, furry, domesticated, outdoors."
745880539_cd3f948837.jpg,745880539_cd3f948837.jpg#2,A small dog in front of a yellow tube on grass .,"A small dog in front of a yellow tube on grass, playful, energetic, canine, outdoor, sunny, recreational, agility training."
758921886_55a351dd67.jpg,542317719_ed4dd95dc2.jpg#2,A smiling child slides down a slippery tube slide,A smiling child slides down a slippery tube slide
758921886_55a351dd67.jpg,758921886_55a351dd67.jpg#2,A little girl is sliding down a tunnel smiling .,A little girl is sliding down a tunnel smiling
801607443_f15956d1ce.jpg,801607443_f15956d1ce.jpg#2,Two people climb a rock overhanging water .,"Two people climb a rock overhanging water, rock-climbing, adventure, courage, daring, thrill, adrenaline, nature, outdoors, scenery, risky."
925491651_57df3a5b36.jpg,925491651_57df3a5b36.jpg#2,A tan dog jumps into water .,"A tan dog jumps into water, swimming, splashing, wet, energetic, fun, summer."
