storylet_id,story_id,image_id,image_url,original_text
232584,46516,5741696215,https://farm4.staticflickr.com/3179/5741696215_01385398d0_o.jpg,There were some speakers there as well.
232585,46517,5742248788,https://farm4.staticflickr.com/3228/5742248788_bc4260e193_o.jpg,People prefer to be around nice people.
232586,46517,5741695647,https://farm6.staticflickr.com/5189/5741695647_2b1d066af6_o.jpg,Stephanie is one of the nicest people at a university.
232587,46517,5742249490,https://farm6.staticflickr.com/5142/5742249490_220fef83b4_o.jpg,A counselor spoke about how healthy graduating is.
232588,46517,5742249548,https://farm4.staticflickr.com/3516/5742249548_817eea23a9_o.jpg,The women took a picture with a few grateful boys. 
232589,46517,5742249572,https://farm4.staticflickr.com/3596/5742249572_7e231c5c59_o.jpg,Everyone was proud of each other that day.
232590,46518,5742248788,https://farm4.staticflickr.com/3228/5742248788_bc4260e193_o.jpg,The students arrived to the ceremony at USF.
232591,46518,5741695647,https://farm6.staticflickr.com/5189/5741695647_2b1d066af6_o.jpg,The students listened while the speaker gave a speech.
232592,46518,5742249490,https://farm6.staticflickr.com/5142/5742249490_220fef83b4_o.jpg,The speaker presented before the group of students.
232593,46518,5742249548,https://farm4.staticflickr.com/3516/5742249548_817eea23a9_o.jpg,Some of the students received gifts at the conference.
232594,46518,5742249572,https://farm4.staticflickr.com/3596/5742249572_7e231c5c59_o.jpg,"At the end, they all gathered for a group photo."
232595,46519,5742248788,https://farm4.staticflickr.com/3228/5742248788_bc4260e193_o.jpg,Today was the awards ceremony over at USF! I was glad to be there.
232596,46519,5741695647,https://farm6.staticflickr.com/5189/5741695647_2b1d066af6_o.jpg,So was my lovely girlfriend.
232597,46519,5742249490,https://farm6.staticflickr.com/5142/5742249490_220fef83b4_o.jpg,"The staff seemed to be too, though they're getting paid so who knows."
232598,46519,5742249548,https://farm4.staticflickr.com/3516/5742249548_817eea23a9_o.jpg,Congratulations to all the winners!
232599,46519,5742249572,https://farm4.staticflickr.com/3596/5742249572_7e231c5c59_o.jpg,Here's to next time guys. Great work.
232600,46520,5808595429,https://farm4.staticflickr.com/3492/5808595429_0ddd7fb6df_o.jpg,They opened the ceremony with a very strong thesis presentation.
232601,46520,5809163792,https://farm6.staticflickr.com/5108/5809163792_b9cc817f97_o.jpg,It was presented on Natural Gas and its contribution to the power community.
232602,46520,5809156380,https://farm3.staticflickr.com/2186/5809156380_ca5aa4012e_o.jpg,"Following the ceremony, they gathered outside."
232603,46520,5809161236,https://farm4.staticflickr.com/3576/5809161236_6b1937c1aa_o.jpg,Along with their entire family and took a photo...
232604,46520,5808611567,https://farm4.staticflickr.com/3178/5808611567_bb84cf471a_o.jpg,Then they went inside and watched the rest of the ceremony.
232605,46521,5809163792,https://farm6.staticflickr.com/5108/5809163792_b9cc817f97_o.jpg,Everyone was very excited at the graduation ceremony.
232606,46521,5809165040,https://farm4.staticflickr.com/3183/5809165040_c12717e56b_o.jpg,There were a lot of military members present.
232607,46521,5808604465,https://farm6.staticflickr.com/5160/5808604465_c75cdcbc1b_o.jpg,There was a thesis statement as well.
232608,46521,5808611567,https://farm4.staticflickr.com/3178/5808611567_bb84cf471a_o.jpg,All of the staff were very proud.
232609,46521,5808615527,https://farm4.staticflickr.com/3302/5808615527_e3006174e6_o.jpg,I had a great time there.
232610,46522,5809163792,https://farm6.staticflickr.com/5108/5809163792_b9cc817f97_o.jpg,The graduates were shown a movie about global warming.
232611,46522,5809165040,https://farm4.staticflickr.com/3183/5809165040_c12717e56b_o.jpg,They all sat in confusion and boredom.
232612,46522,5808604465,https://farm6.staticflickr.com/5160/5808604465_c75cdcbc1b_o.jpg,A speaker told them to imagine that they just won the lottery.
232613,46522,5808611567,https://farm4.staticflickr.com/3178/5808611567_bb84cf471a_o.jpg,The teachers looked confused in regard to that statement.
232614,46522,5808615527,https://farm4.staticflickr.com/3302/5808615527_e3006174e6_o.jpg,Professor Smith was the most confused out of everyone.
232615,46523,5808595429,https://farm4.staticflickr.com/3492/5808595429_0ddd7fb6df_o.jpg,The final project before graduating was the thesis presentation to the panel.
232616,46523,5809163792,https://farm6.staticflickr.com/5108/5809163792_b9cc817f97_o.jpg,Each student gave their presentation on stage.
232617,46523,5809156380,https://farm3.staticflickr.com/2186/5809156380_ca5aa4012e_o.jpg,"When it came time for the graduation ceremony, they stood next to their classmates."
232618,46523,5809161236,https://farm4.staticflickr.com/3576/5809161236_6b1937c1aa_o.jpg,"Then, the graduates posed with their colleagues and family members."
232619,46523,5808611567,https://farm4.staticflickr.com/3178/5808611567_bb84cf471a_o.jpg,"Finally, they walked across the stage and collected their accolades."
232620,46524,5809163792,https://farm6.staticflickr.com/5108/5809163792_b9cc817f97_o.jpg,"The class was graduating. Before the ceremony, the students presented a power point."
232621,46524,5809165040,https://farm4.staticflickr.com/3183/5809165040_c12717e56b_o.jpg,They presented it to the military audience.
232622,46524,5808604465,https://farm6.staticflickr.com/5160/5808604465_c75cdcbc1b_o.jpg,They explained their ongoing project and thesis statement.
232623,46524,5808611567,https://farm4.staticflickr.com/3178/5808611567_bb84cf471a_o.jpg,The professors lined up to congratulate the graduates.
232624,46524,5808615527,https://farm4.staticflickr.com/3302/5808615527_e3006174e6_o.jpg,"After all of their hard work, the students walked down the aisle and received their diplomas."
232625,46525,5822651394,https://farm4.staticflickr.com/3091/5822651394_c13656de12_o.jpg,Jane was excited to graduate.
232626,46525,5822651354,https://farm3.staticflickr.com/2693/5822651354_6b098fb13a_o.jpg,She smiled with her mom.
232627,46525,5822087063,https://farm6.staticflickr.com/5238/5822087063_9082cc05d2_o.jpg,She smiled with her sister.
232628,46525,5822086997,https://farm4.staticflickr.com/3396/5822086997_eac6cb01e9_o.jpg,She kissed her sister simultaneously with her mom.
232629,46525,5822651648,https://farm3.staticflickr.com/2370/5822651648_f38c7ddeeb_o.jpg,Then she went crazy and whacked the camera man!
232630,46526,5822651132,https://farm3.staticflickr.com/2085/5822651132_4b293b784f_o.jpg,This young lady is graduating today.
232631,46526,5822350514,https://farm3.staticflickr.com/2326/5822350514_136c37b839_o.jpg,This young lady and her proud mother pose for a picture before the graduation.
232632,46526,5822651186,https://farm4.staticflickr.com/3116/5822651186_23b417eb21_o.jpg,The young lady sits in the crowd and listens to the ceremony and waits to receive her diploma.
232633,46526,5822651718,https://farm4.staticflickr.com/3014/5822651718_71d70571f4_o.jpg,The young lady gets her diploma and walks across the stage.
232634,46526,5822651354,https://farm3.staticflickr.com/2693/5822651354_6b098fb13a_o.jpg,The young lady takes a picture with her diploma and her proud mother.
232635,46527,5822651132,https://farm3.staticflickr.com/2085/5822651132_4b293b784f_o.jpg,My graduation ceremony was a success.
232636,46527,5822350514,https://farm3.staticflickr.com/2326/5822350514_136c37b839_o.jpg,"Mother was more proud of me than her old proudest moment, when I was born."
232637,46527,5822651186,https://farm4.staticflickr.com/3116/5822651186_23b417eb21_o.jpg,The ceremony lasted about thirty minutes.
232638,46527,5822651718,https://farm4.staticflickr.com/3014/5822651718_71d70571f4_o.jpg,They yelled out my name and off I went with my diploma.
232639,46527,5822651354,https://farm3.staticflickr.com/2693/5822651354_6b098fb13a_o.jpg,Mother says she cannot wait for me to make money so she can afford to buy a beach condo. 
232640,46528,5822651132,https://farm3.staticflickr.com/2085/5822651132_4b293b784f_o.jpg,She was ready to go to her graduation.
232641,46528,5822350514,https://farm3.staticflickr.com/2326/5822350514_136c37b839_o.jpg,The family took a few final photos before leaving.
232642,46528,5822651186,https://farm4.staticflickr.com/3116/5822651186_23b417eb21_o.jpg,She sat in the crowd waiting patiently for her diploma.
232643,46528,5822651718,https://farm4.staticflickr.com/3014/5822651718_71d70571f4_o.jpg,It was her turn to walk across the stage to receive her diploma.
232644,46528,5822651354,https://farm3.staticflickr.com/2693/5822651354_6b098fb13a_o.jpg,They were so happy she graduated.
232645,46529,5822651394,https://farm4.staticflickr.com/3091/5822651394_c13656de12_o.jpg,"After many years of working as a waitress during the day and going to school at night, today was her time to shine. "
232646,46529,5822651354,https://farm3.staticflickr.com/2693/5822651354_6b098fb13a_o.jpg,The new graduate showed off her diploma and posed with her roommate. 
232647,46529,5822087063,https://farm6.staticflickr.com/5238/5822087063_9082cc05d2_o.jpg,"Next, she posed with her younger sister. "
232648,46529,5822086997,https://farm4.staticflickr.com/3396/5822086997_eac6cb01e9_o.jpg,The little sister was a bit startled when her older sister and sister's roommate smothered her with kisses.
232649,46529,5822651648,https://farm3.staticflickr.com/2370/5822651648_f38c7ddeeb_o.jpg,"Finally, the new graduate made her way off the school's green field for the last time."
232650,46530,6286797828,https://farm7.staticflickr.com/6101/6286797828_6186f40e71_o.jpg,"June asks the group, ""Did you see what Sonia is wearing?"""
232651,46530,6286283613,https://farm7.staticflickr.com/6219/6286283613_4ecace3f9f_o.jpg,The group begins to whisper about Sonia.
232652,46530,6286262377,https://farm7.staticflickr.com/6043/6286262377_c27000d50f_o.jpg,George is appalled at what Sonia is wearing.
232653,46530,6286259719,https://farm7.staticflickr.com/6236/6286259719_80390ba629_o.jpg,He attempts to ignore Sonia's appearance and continue with his speech.
232654,46530,6286268635,https://farm7.staticflickr.com/6107/6286268635_06351e1a97_o.jpg,Marian holds back a laugh when she spies Sonia's outfit.
232655,46531,6286260893,https://farm7.staticflickr.com/6240/6286260893_3fd037b8a6_o.jpg,We had an award ceremony for the seniors last night.
232656,46531,6286263845,https://farm7.staticflickr.com/6035/6286263845_0da5b452d0_o.jpg,So many people were there to attend.
232657,46531,6286268635,https://farm7.staticflickr.com/6107/6286268635_06351e1a97_o.jpg,We gave out a lot of awards that night.
232658,46531,6286791980,https://farm7.staticflickr.com/6221/6286791980_d8624cb5e1_o.jpg,They were all so proud to receive them.
232659,46531,6286280529,https://farm7.staticflickr.com/6104/6286280529_2cc037f9cd_o.jpg,It was a great night and everyone was so happy!
232660,46532,6286260893,https://farm7.staticflickr.com/6240/6286260893_3fd037b8a6_o.jpg,The room was dimly lit and the table was set.
232661,46532,6286263845,https://farm7.staticflickr.com/6035/6286263845_0da5b452d0_o.jpg,There were many guests who showed us to discuss.
232662,46532,6286268635,https://farm7.staticflickr.com/6107/6286268635_06351e1a97_o.jpg,Some of the partners took a group photo.
232663,46532,6286791980,https://farm7.staticflickr.com/6221/6286791980_d8624cb5e1_o.jpg,They were ecstatic about the progress of our company. 
232664,46532,6286280529,https://farm7.staticflickr.com/6104/6286280529_2cc037f9cd_o.jpg,"Together, as a department, we are changing the world. "
232665,46533,6286797828,https://farm7.staticflickr.com/6101/6286797828_6186f40e71_o.jpg,The wife brought flowers for this special event. 
232666,46533,6286283613,https://farm7.staticflickr.com/6219/6286283613_4ecace3f9f_o.jpg,The coworkers of the company created a video to thank its ceo. 
232667,46533,6286262377,https://farm7.staticflickr.com/6043/6286262377_c27000d50f_o.jpg,The ceo announced his retirement. 
232668,46533,6286259719,https://farm7.staticflickr.com/6236/6286259719_80390ba629_o.jpg,He told everybody that his son would replace him. 
232669,46533,6286268635,https://farm7.staticflickr.com/6107/6286268635_06351e1a97_o.jpg,He posed with his employees afterwards. 
232670,46534,6286260893,https://farm7.staticflickr.com/6240/6286260893_3fd037b8a6_o.jpg,The awards have arrived for the ceremony.
232671,46534,6286263845,https://farm7.staticflickr.com/6035/6286263845_0da5b452d0_o.jpg,The audience listened while the speaker gave a speech.
232672,46534,6286268635,https://farm7.staticflickr.com/6107/6286268635_06351e1a97_o.jpg,One by one they accepted their awards. 
232673,46534,6286791980,https://farm7.staticflickr.com/6221/6286791980_d8624cb5e1_o.jpg,They were so excited for the honor.
232674,46534,6286280529,https://farm7.staticflickr.com/6104/6286280529_2cc037f9cd_o.jpg,After that they got together to take a group photo.
232675,46535,6999554506,https://farm8.staticflickr.com/7050/6999554506_e700971f8a_o.jpg,Graduating college is an exciting time.
232676,46535,6999554500,https://farm9.staticflickr.com/8002/6999554500_5a5cd94f8c_o.jpg,Family and friends of the graduates gather for the celebration.
232677,46535,6999554354,https://farm6.staticflickr.com/5341/6999554354_a6de9b804e_o.jpg,The Dean of the University speaks to the graduating class and their guests.
232678,46535,7145639603,https://farm8.staticflickr.com/7199/7145639603_f96322784b_o.jpg,The graduates are very happy to close this chapter in their lives.
232679,46535,6999553640,https://farm8.staticflickr.com/7053/6999553640_b0f62a88bd_o.jpg,The family and friends await on the new graduates for pictures and hugs!
232680,46536,6999554500,https://farm9.staticflickr.com/8002/6999554500_5a5cd94f8c_o.jpg,Friends and family are gathering for the graduation ceremony and Springville College. 
232681,46536,7145639791,https://farm8.staticflickr.com/7263/7145639791_b4bcfd4800_o.jpg,Everyone is finally seated so the event can begin. 
232682,46536,7145640279,https://farm8.staticflickr.com/7124/7145640279_042478aac5_o.jpg,Here are the students in line before receiving their diplomas. 
232683,46536,6999554354,https://farm6.staticflickr.com/5341/6999554354_a6de9b804e_o.jpg,Finally the head principle congratulates them and wishes everyone a fabulous future. 
232684,46536,6999553640,https://farm8.staticflickr.com/7053/6999553640_b0f62a88bd_o.jpg,This is a memorial outside for 3 students that were killed a week before the ceremony. 
232685,46537,6999554500,https://farm9.staticflickr.com/8002/6999554500_5a5cd94f8c_o.jpg,The park was so crowded in the morning. 
232686,46537,7145639791,https://farm8.staticflickr.com/7263/7145639791_b4bcfd4800_o.jpg,The venue was filled with antsy people.
232687,46537,7145640279,https://farm8.staticflickr.com/7124/7145640279_042478aac5_o.jpg,The graduates word glossy black gowns. 
232688,46537,6999554354,https://farm6.staticflickr.com/5341/6999554354_a6de9b804e_o.jpg,This faculty member gave a excited speech. 
232689,46537,6999553640,https://farm8.staticflickr.com/7053/6999553640_b0f62a88bd_o.jpg,We gathered together to share roses and balloons.
232690,46538,6999554506,https://farm8.staticflickr.com/7050/6999554506_e700971f8a_o.jpg,this year they had the stage outside. 
232691,46538,6999554500,https://farm9.staticflickr.com/8002/6999554500_5a5cd94f8c_o.jpg,"it was uncommon to do so, but it was neat seeing all of the gowns lined up on the sidewalk."
232692,46538,6999554354,https://farm6.staticflickr.com/5341/6999554354_a6de9b804e_o.jpg,"the speeches where awesome this time, but i just might be biased."
232693,46538,7145639603,https://farm8.staticflickr.com/7199/7145639603_f96322784b_o.jpg,we sat quietly waiting for our names to be called.
232694,46538,6999553640,https://farm8.staticflickr.com/7053/6999553640_b0f62a88bd_o.jpg,our parents and family waited for us in the quad.
232695,46539,6999554500,https://farm9.staticflickr.com/8002/6999554500_5a5cd94f8c_o.jpg,A courtyard had a well-watered lawn.
232696,46539,7145639791,https://farm8.staticflickr.com/7263/7145639791_b4bcfd4800_o.jpg,The gym was stuffy but the spirits were high.
232697,46539,7145640279,https://farm8.staticflickr.com/7124/7145640279_042478aac5_o.jpg,The graduates wore the shiniest gowns I had ever seen.
232698,46539,6999554354,https://farm6.staticflickr.com/5341/6999554354_a6de9b804e_o.jpg,A historic speech was made by the president.
232699,46539,6999553640,https://farm8.staticflickr.com/7053/6999553640_b0f62a88bd_o.jpg,Families gathered outside to reunite and take pictures. 
232700,46540,7296535188,https://farm8.staticflickr.com/7081/7296535188_34f9a6c025_o.jpg,Everyone was very excited to graduate last weekend.
232701,46540,7296534576,https://farm9.staticflickr.com/8005/7296534576_3d1d24886d_o.jpg,We had a great time there.
232702,46540,7296539512,https://farm8.staticflickr.com/7082/7296539512_c0fb5f77c1_o.jpg,The speakers were very funny.
232703,46540,7296540374,https://farm8.staticflickr.com/7078/7296540374_9ecf0f33f3_o.jpg,I really enjoyed their speeches.
232704,46540,7296541670,https://farm8.staticflickr.com/7211/7296541670_4cd0a1eaa6_o.jpg,Everyone was cheering and tossing hats at the end.
232705,46541,7296534086,https://farm9.staticflickr.com/8144/7296534086_4b3c4b4488_o.jpg,Today we renewed our navy oath
232706,46541,7296535188,https://farm8.staticflickr.com/7081/7296535188_34f9a6c025_o.jpg,And I gave a fantastic speech 
232707,46541,7296536108,https://farm8.staticflickr.com/7087/7296536108_8e39d1df76_o.jpg,We all raised our hands to take our oath 
232708,46541,7296538108,https://farm8.staticflickr.com/7093/7296538108_6ea3ed5842_o.jpg,The president shook our hands 
232709,46541,7296539512,https://farm8.staticflickr.com/7082/7296539512_c0fb5f77c1_o.jpg,And off we went to march away
232710,46542,7296535188,https://farm8.staticflickr.com/7081/7296535188_34f9a6c025_o.jpg,The military is proud to hold its graduation and many old important people spoke.
232711,46542,7296534576,https://farm9.staticflickr.com/8005/7296534576_3d1d24886d_o.jpg,The graduates were proud as they pledged their loyalty to their country.
232712,46542,7296539512,https://farm8.staticflickr.com/7082/7296539512_c0fb5f77c1_o.jpg,The speakers also shared in the graduates joy as they came across the stage for their diploma.
232713,46542,7296540374,https://farm8.staticflickr.com/7078/7296540374_9ecf0f33f3_o.jpg,Everyone on stage clapped for the graduates and their bright futures.
232714,46542,7296541670,https://farm8.staticflickr.com/7211/7296541670_4cd0a1eaa6_o.jpg,The graduates ended the ceremony by throwing their caps into the air. It was very memorable. 
232715,46543,7296534086,https://farm9.staticflickr.com/8144/7296534086_4b3c4b4488_o.jpg,Leon Panetta and three others pose for the came.
232716,46543,7296535188,https://farm8.staticflickr.com/7081/7296535188_34f9a6c025_o.jpg,Panetta gives a speech to the grads.
232717,46543,7296536108,https://farm8.staticflickr.com/7087/7296536108_8e39d1df76_o.jpg,The grads take their final pledge before leaving.
232718,46543,7296538108,https://farm8.staticflickr.com/7093/7296538108_6ea3ed5842_o.jpg,Each one shakes Leons hand.
232719,46543,7296539512,https://farm8.staticflickr.com/7082/7296539512_c0fb5f77c1_o.jpg,They all had a great time.
232720,46544,7296534086,https://farm9.staticflickr.com/8144/7296534086_4b3c4b4488_o.jpg,we went to this huge military rally.
232721,46544,7296535188,https://farm8.staticflickr.com/7081/7296535188_34f9a6c025_o.jpg,there where many people that gave speeches that i did not recognise.
232722,46544,7296536108,https://farm8.staticflickr.com/7087/7296536108_8e39d1df76_o.jpg,there where so many people giving oaths as well. 
232723,46544,7296538108,https://farm8.staticflickr.com/7093/7296538108_6ea3ed5842_o.jpg,it was almost like watching a church sermon.
232724,46544,7296539512,https://farm8.staticflickr.com/7082/7296539512_c0fb5f77c1_o.jpg,everyone cheered at the same time. I still dont know what the whole thing was about.
232725,46545,7155162371,https://farm8.staticflickr.com/7217/7155162371_dd2923f38e_o.jpg,It's time to pick teams for war again.
232726,46545,7155164541,https://farm8.staticflickr.com/7105/7155164541_c42b8c93c6_o.jpg,The white general starts calling out names.
232727,46545,7340366362,https://farm8.staticflickr.com/7086/7340366362_3465f701c1_o.jpg,The bearded general starts calling on his turn.
232728,46545,7340369856,https://farm8.staticflickr.com/7221/7340369856_81dde744a1_o.jpg,"""STOP!"" yells the caliph."
232729,46545,7340371720,https://farm8.staticflickr.com/7233/7340371720_4d3a22a04e_o.jpg,"Raucous laughter from the peanut gallery, the bearded guy doesn't actually get a turn."
232730,46546,7155159873,https://farm8.staticflickr.com/7094/7155159873_4802e956a8_o.jpg,I went to the award ceremony yesterday.
232731,46546,7340364440,https://farm9.staticflickr.com/8142/7340364440_9a7d037bb0_o.jpg,There were a lot of people there.
232732,46546,7340369856,https://farm8.staticflickr.com/7221/7340369856_81dde744a1_o.jpg,Everyone received an award for their effort.
232733,46546,7340370522,https://farm8.staticflickr.com/7075/7340370522_bdd157bca4_o.jpg,They had a great time.
232734,46546,7340371720,https://farm8.staticflickr.com/7233/7340371720_4d3a22a04e_o.jpg,I really enjoyed being there. Some of the soldiers started singing.
232735,46547,7155159873,https://farm8.staticflickr.com/7094/7155159873_4802e956a8_o.jpg,So today was our big reward celebration for being army soldiers.
232736,46547,7340364440,https://farm9.staticflickr.com/8142/7340364440_9a7d037bb0_o.jpg,"These were my friends Matt, Jeff, and George."
232737,46547,7340369856,https://farm8.staticflickr.com/7221/7340369856_81dde744a1_o.jpg,Jeff was a great guy and couldnt wait to show off his superiority.
232738,46547,7340370522,https://farm8.staticflickr.com/7075/7340370522_bdd157bca4_o.jpg,I got one too. I cant wait to shave this beard off!
232739,46547,7340371720,https://farm8.staticflickr.com/7233/7340371720_4d3a22a04e_o.jpg,All my buddies im so proud of them!
232740,46548,7155162371,https://farm8.staticflickr.com/7217/7155162371_dd2923f38e_o.jpg,It was one of my last days at the military training base in the desert.
232741,46548,7155164541,https://farm8.staticflickr.com/7105/7155164541_c42b8c93c6_o.jpg,"The ceremony began with speeches by some of the higher-ups, about the hard workers shown before them."
232742,46548,7340366362,https://farm8.staticflickr.com/7086/7340366362_3465f701c1_o.jpg,One man got up and expressed his gratitude for being able to serve his country.
232743,46548,7340369856,https://farm8.staticflickr.com/7221/7340369856_81dde744a1_o.jpg,"Finally, the officer stood up, held up a certificate showing the completion and handed one to each private."
232744,46548,7340371720,https://farm8.staticflickr.com/7233/7340371720_4d3a22a04e_o.jpg,The men cheered each other on as they received their certificate for the hard work they've done over the past eight weeks.
232745,46549,7155159873,https://farm8.staticflickr.com/7094/7155159873_4802e956a8_o.jpg,we had been training these boys for a long time.
232746,46549,7340364440,https://farm9.staticflickr.com/8142/7340364440_9a7d037bb0_o.jpg,they had finished their training well.
232747,46549,7340369856,https://farm8.staticflickr.com/7221/7340369856_81dde744a1_o.jpg,it was their time to be honored now.
232748,46549,7340370522,https://farm8.staticflickr.com/7075/7340370522_bdd157bca4_o.jpg,they would go on to defend their own land.
232749,46549,7340371720,https://farm8.staticflickr.com/7233/7340371720_4d3a22a04e_o.jpg,"we were so proud of them, and cheered so loud when they walked up."
232750,46550,7363625612,https://farm8.staticflickr.com/7086/7363625612_13fc480b25_o.jpg,At the beginning of the graduation there was a flag ceremony. 
232751,46550,7363625198,https://farm8.staticflickr.com/7217/7363625198_158a4ae9e0_o.jpg,All of the students and family members were waiting in the crowd. 
232752,46550,7363625130,https://farm6.staticflickr.com/5320/7363625130_54dd96d1ea_o.jpg,The soldiers-to-be were sitting in the very front. 
232753,46550,7363624778,https://farm8.staticflickr.com/7081/7363624778_6dd6c9e70b_o.jpg,One of the students gave a speech. 
232754,46550,7178397555,https://farm6.staticflickr.com/5117/7178397555_4f9c2549ef_o.jpg,Finally we were all awarded medals. 
232755,46551,7363625612,https://farm8.staticflickr.com/7086/7363625612_13fc480b25_o.jpg,The entire police academy class looked on as the honorary guard held the US flag at the front.
232756,46551,7363625130,https://farm6.staticflickr.com/5320/7363625130_54dd96d1ea_o.jpg,My brother and his fellow police academy grads listen closely as the president of the academy speaks.
232757,46551,7363624778,https://farm8.staticflickr.com/7081/7363624778_6dd6c9e70b_o.jpg,After she was done speaking my brother took his shot at the podium.
232758,46551,7363624240,https://farm8.staticflickr.com/7087/7363624240_54dff16bae_o.jpg,After giving his speech my brother stood proudly with his two instructors.
232759,46551,7178397477,https://farm8.staticflickr.com/7211/7178397477_dc62ec0e4c_o.jpg,Once he was done posing for the picture my brother's favorite instructor pinned his badge onto his shirt. 
232760,46552,7363625612,https://farm8.staticflickr.com/7086/7363625612_13fc480b25_o.jpg,Today was one of the days I had been waiting on for a while.
232761,46552,7363625130,https://farm6.staticflickr.com/5320/7363625130_54dd96d1ea_o.jpg,We had a ceremony for the aviation committee and it felt great.
232762,46552,7363624778,https://farm8.staticflickr.com/7081/7363624778_6dd6c9e70b_o.jpg,I got to speak in front of everyone. This was my first time public speaking and I was very nervous.
232763,46552,7363624240,https://farm8.staticflickr.com/7087/7363624240_54dff16bae_o.jpg,I got through it and it felt so good to do something new.
232764,46552,7178397477,https://farm8.staticflickr.com/7211/7178397477_dc62ec0e4c_o.jpg,Getting pinned was the best part of the day.
232765,46553,7363625612,https://farm8.staticflickr.com/7086/7363625612_13fc480b25_o.jpg,Our award ceremony opened with the color guard presenting the flag.
232766,46553,7363625198,https://farm8.staticflickr.com/7217/7363625198_158a4ae9e0_o.jpg,There was a large crowd in attendance.
232767,46553,7363625130,https://farm6.staticflickr.com/5320/7363625130_54dd96d1ea_o.jpg,The commissioner gave a great speech about the importance of our job and congratulated us on doing it well.
232768,46553,7363624778,https://farm8.staticflickr.com/7081/7363624778_6dd6c9e70b_o.jpg,The best part of the ceremony was when they began to announce the names of those that would get the awards.
232769,46553,7178397555,https://farm6.staticflickr.com/5117/7178397555_4f9c2549ef_o.jpg,I was really surprised and happy to receive the Job Well Done pin!
232770,46554,7363625612,https://farm8.staticflickr.com/7086/7363625612_13fc480b25_o.jpg,at this years rally i was on that was to be honored.
232771,46554,7363625130,https://farm6.staticflickr.com/5320/7363625130_54dd96d1ea_o.jpg,i sat there in the front staring into the crowd.
232772,46554,7363624778,https://farm8.staticflickr.com/7081/7363624778_6dd6c9e70b_o.jpg,I could not help but to think what it was that i did to deserve this.
232773,46554,7363624240,https://farm8.staticflickr.com/7087/7363624240_54dff16bae_o.jpg,my betters thought that in times of peace it was those that got jobs done that where worth rewarding.
232774,46554,7178397477,https://farm8.staticflickr.com/7211/7178397477_dc62ec0e4c_o.jpg,i took it in stride. it was not my place to differ.
232775,46555,7605025214,https://farm9.staticflickr.com/8286/7605025214_b69fb61974_o.jpg,Here are some flowers I saw on my trip to London.
232776,46555,7605586246,https://farm9.staticflickr.com/8293/7605586246_2c7160cbee_o.jpg,I made sure to buy magnets for all of my friends back home.
232777,46555,7605042696,https://farm8.staticflickr.com/7267/7605042696_f3fff8d320_o.jpg,We went on a cruise on the Thames.
232778,46555,7605044992,https://farm9.staticflickr.com/8025/7605044992_34e2c11999_o.jpg,The cruise was really fun and we got to drink champagne.
232779,46555,7605582080,https://farm9.staticflickr.com/8288/7605582080_3d8b63502b_o.jpg,I saw this sign out in front of a department store.
232780,46556,7605018800,https://farm9.staticflickr.com/8147/7605018800_e6701586a3_o.jpg,I went for a walk yesterday.
232781,46556,7605020802,https://farm9.staticflickr.com/8286/7605020802_f54072637f_o.jpg,There were a lot of interesting things outside.
232782,46556,7605615692,https://farm8.staticflickr.com/7125/7605615692_65c73f6d9d_o.jpg,I bought some souvenirs.
232783,46556,7605026954,https://farm8.staticflickr.com/7262/7605026954_75d8c5179e_o.jpg,There was a business lady walking inside the mall.
232784,46556,7605583766,https://farm9.staticflickr.com/8428/7605583766_02f0da5ec6_o.jpg,I also bought some t-shirts and hoodies.
232785,46557,7605018800,https://farm9.staticflickr.com/8147/7605018800_e6701586a3_o.jpg,"We saw beautiful flowers during our trip to London,"
232786,46557,7605020802,https://farm9.staticflickr.com/8286/7605020802_f54072637f_o.jpg,as well as many other things with which we were not familiar.
232787,46557,7605615692,https://farm8.staticflickr.com/7125/7605615692_65c73f6d9d_o.jpg,We bought keychains to bring back home for friends.
232788,46557,7605026954,https://farm8.staticflickr.com/7262/7605026954_75d8c5179e_o.jpg,We walked through the train station and saw many people hurrying to their destination.
232789,46557,7605583766,https://farm9.staticflickr.com/8428/7605583766_02f0da5ec6_o.jpg,We couldn't leave until we bought a bear from the local stand stationed there. 
232790,46558,7605025214,https://farm9.staticflickr.com/8286/7605025214_b69fb61974_o.jpg,I brought some sunflowers for my blind date.
232791,46558,7605586246,https://farm9.staticflickr.com/8293/7605586246_2c7160cbee_o.jpg,We stopped by the souvenir shop with all the British merchandise.
232792,46558,7605042696,https://farm8.staticflickr.com/7267/7605042696_f3fff8d320_o.jpg,Our date then began by heading over to the pier for a boat ride.
232793,46558,7605044992,https://farm9.staticflickr.com/8025/7605044992_34e2c11999_o.jpg,We got on a had a nice ride around the city along the river.
232794,46558,7605582080,https://farm9.staticflickr.com/8288/7605582080_3d8b63502b_o.jpg,We got off next to a building with the word CHANGE next to it.
232795,46559,7605025214,https://farm9.staticflickr.com/8286/7605025214_b69fb61974_o.jpg,A tourist takes a picture of sunflowers before entering the gift shop.
232796,46559,7605586246,https://farm9.staticflickr.com/8293/7605586246_2c7160cbee_o.jpg,She then takes picture of all the magnets available.
232797,46559,7605042696,https://farm8.staticflickr.com/7267/7605042696_f3fff8d320_o.jpg,"Then, she goes outside to watch the boats."
